QB,RB,RB,WR,WR,WR,TE,FLEX,DST,,Instructions
,,,,,,,,,,1. Locate the player you want to select in the list below 
,,,,,,,,,,2. Copy the ID of your player (you can use the Name + ID column or the ID column) 
,,,,,,,,,,3. Paste the ID into the roster position desired 
,,,,,,,,,,4. You must include an ID for each player; you cannot use just the player's name 
,,,,,,,,,,5. You can create up to 500 lineups per file 
 
,,,,,,,,,,Position,Name + ID, Name, ID, Salary,GameInfo,TeamAbbrev 
,,,,,,,,,,RB,Fitzgerald Toussaint (7470964),Fitzgerald Toussaint,7470964,3000,Pit@Phi 04:25PM ET,Pit,
,,,,,,,,,,RB,Roosevelt Nix (7470965),Roosevelt Nix,7470965,3000,Pit@Phi 04:25PM ET,Pit,
,,,,,,,,,,RB,Daryl Richardson (7470966),Daryl Richardson,7470966,3000,Pit@Phi 04:25PM ET,Pit,
,,,,,,,,,,RB,Wendell Smallwood (7470967),Wendell Smallwood,7470967,3000,Pit@Phi 04:25PM ET,Phi,
,,,,,,,,,,WR,Josh Huff (7471015),Josh Huff,7471015,3000,Pit@Phi 04:25PM ET,Phi,
,,,,,,,,,,WR,Bryce Treggs (7471019),Bryce Treggs,7471019,3000,Pit@Phi 04:25PM ET,Phi,
,,,,,,,,,,TE,Austin Seferian-Jenkins (7471027),Austin Seferian-Jenkins,7471027,2900,LA@TB 04:05PM ET,TB,
,,,,,,,,,,TE,Vance McDonald (7471034),Vance McDonald,7471034,2900,SF@Sea 04:05PM ET,SF,
,,,,,,,,,,DST,Jets  (7471194),Jets ,7471194,2900,NYJ@KC 04:25PM ET,NYJ,
,,,,,,,,,,DST,Steelers  (7471198),Steelers ,7471198,2900,Pit@Phi 04:25PM ET,Pit,
,,,,,,,,,,TE,Brent Celek (7471051),Brent Celek,7471051,2800,Pit@Phi 04:25PM ET,Phi,
,,,,,,,,,,DST,Eagles  (7471197),Eagles ,7471197,2800,Pit@Phi 04:25PM ET,Phi,
